asin,date,rating,size,width,color,text,title
B00ES82H6K,"August 20, 2014",5,11.5,D(M), White/Black/Royal,"Very comfortable for walking. A little pricy, but worth it.",Five Stars
B00ES82H6K,"May 3, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Confortable,Five Stars
B00ES82H6K,"December 3, 2014",5,11.5,2E, White/Black/Royal,shoes don't last as long as I had hoped,Five Stars
B00ES82H6K,"April 17, 2015",5,11.5,D(M), White/Black/Royal,Excellent shoe,Five Stars
B00ES82H6K,"March 12, 2015",5,11.5,D(M), White/Black/Royal,They fit very good...,Five Stars
B00ES82H6K,"May 11, 2015",4,12,D(M), Titanium/Black/Red,Nice shoe,Nice shoe
B00ES82H6K,"May 30, 2015",5,10,D(M), Titanium/Black/Red,great,Five Stars
B00ES82H6K,"August 27, 2014",5,7.5,4E, White/Black/Royal,Love these shoes. They keep me balanced and my feet cool.,Love ASICS!
B00ES82H6K,"September 27, 2014",5,11.5,D(M), White/Black/Royal,Best Nimbus yet! Not bulky but perfectly cushioned.,Best Nimbus yet
B00ES82H6K,"May 17, 2015",5,13,D(M), Island Blue / Lightning / Lime,So good,Five Stars
B00ES82H6K,"July 12, 2014",5,13,D(M), White/Black/Royal,Very comfortable shoes.  Best running shoes I've worn in a while.,Worth the money!
B00ES82H6K,"April 2, 2015",5,7.5,4E, Titanium/Black/Red,Fit and perfect.,Five Stars
B00ES82H6K,"March 27, 2015",5,13,2E, White/Black/Royal,Very comfortable!,Five Stars
B00ES82H6K,"May 1, 2015",5,12.5,D(M), Black / Onyx / Orange,Nice Shoes,Five Stars
B00ES82H6K,"April 30, 2015",5,10,D(M), Chinese Red / Black / Flash Green,Very Nice!,Five Stars
B00ES82H6K,"March 26, 2015",5,10.5,D(M), White/Black/Royal,They Feel great!!,Five Stars
B00ES82H6K,"April 25, 2015",3,9.5,D(M), White/Black/Royal,Great shoes,The best
B00ES82H6K,"February 23, 2015",5,11,D(M), Island Blue / Lightning / Lime,Very good running shoes,Five Stars
B00ES82H6K,"March 19, 2015",5,9,4E, White/Black/Royal,I love it so much!,Five Stars
B00ES82H6K,"March 9, 2015",5,11,D(M), Island Blue / Lightning / Lime,great pair of shoes!,Five Stars
B00ES82H6K,"April 28, 2015",5,8.5,D(M), Black / Onyx / Orange,very comfi,Five Stars
B00ES82H6K,"April 23, 2015",5,10.5,D(M), Titanium/Black/Red,Excelent!!!,Five Stars
B00ES82H6K,"March 23, 2015",5,11.5,D(M), Titanium/Black/Red,These shoes rock.,Five Stars
B00ES82H6K,"March 8, 2015",5,12,D(M), Black / Onyx / Orange,The shoes are great!,Five Stars
B00ES82H6K,"April 27, 2015",4,11.5,D(M), Black / Onyx / Orange,Great shoe,Four Stars
B00ES82H6K,"May 2, 2015",2,11,D(M), Titanium/Black/Red,To narrow,Two Stars
B00ES82H6K,"May 26, 2015",5,10.5,2E, White/Black/Royal,Like,Five Stars
B00ES82H6K,"February 12, 2015",5,11,D(M), Titanium/Black/Red,these shoes are awesome,Five Stars
B00ES82H6K,"April 21, 2015",5,8.5,D(M), Titanium/Black/Red,All it's ok,Five Stars
B00ES82H6K,"April 1, 2015",5,10.5,D(M), Titanium/Black/Red,Great shoe.....,Five Stars
B00ES82H6K,"January 6, 2015",5,9.5,D(M), Titanium / Black / Red,My husband loves these shoes !,Five Stars
B00ES82H6K,"May 5, 2015",5,13,D(M), White/Black/Royal,Great!!!,Five Stars
B00ES82H6K,"April 30, 2015",5,11.5,D(M), White/Black/Royal,excellent,Five Stars
B00ES82H6K,"April 9, 2015",5,11.5,2E, White/Black/Royal,Great shoes!!,Five Stars
B00ES82H6K,"April 23, 2015",5,10,D(M), Titanium/Black/Red,Fits nice!,Five Stars
B00ES82H6K,"June 25, 2014",5,12,D(M), White/Black/Royal,"Best running shoe ever.  Bought a second pair for hiking, no joke.",Five Stars
B00ES82H6K,"May 5, 2015",4,14,D(M), Island Blue / Lightning / Lime,It's ok,Four Stars
B00ES82H6K,"April 10, 2015",5,14,2E, White/Black/Royal,Great shoes!,Five Stars
B00ES82H6K,"February 4, 2015",5,13,2E, White/Black/Royal,Great comfort and style,Five Stars
B00ES82H6K,"April 30, 2015",4,12,D(M), White/Black/Royal,decent shoe,Four Stars
B00ES82H6K,"April 13, 2015",5,8.5,4E, White/Black/Royal,Great shoes,Five Stars
B00ES82H6K,"March 8, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,Love my new shoes.,Five Stars
B00ES82H6K,"September 9, 2014",5,11.5,D(M), White/Black/Royal,Like running on a cloud! My 2nd pair of the Nimbus.,I love it
B00ES82H6K,"April 12, 2015",5,10,D(M), Titanium/Black/Red,Great shoes,Five Stars
B00ES82H6K,"April 1, 2015",5,8,D(M), Black / Onyx / Orange,great product,Five Stars
B00ES82H6K,"May 11, 2015",5,11,D(M), Island Blue / Lightning / Lime,Nice.,Five Stars
B00ES82H6K,"April 20, 2015",4,9,D(M), Black / Onyx / Orange,Great buy,Four Stars
B00ES82H6K,"January 11, 2015",5,10,4E, White/Black/Royal,theses Asics are wonderful.,Five Stars
B00ES82H6K,"November 19, 2014",5,9.5,2E, White/Black/Royal,Good shoes. I feel like I'm bouncing.,Five Stars
B00ES82H6K,"April 23, 2015",5,9.5,D(M), Titanium / Black / Red,Love it!,Five Stars
B00ES82H6K,"March 8, 2015",5,9,D(M), Island Blue / Lightning / Lime,I loved my asics!,Five Stars
B00ES82H6K,"April 2, 2015",5,13,D(M), White/Black/Royal,Great Shoes!,Five Stars
B00ES82H6K,"March 16, 2015",5,10,D(M), White/Black/Royal,Shoes are A-OK.,Five Stars
B00ES82H6K,"April 29, 2015",5,13,D(M), Island Blue / Lightning / Lime,Super.,Five Stars
B00ES82H6K,"March 4, 2015",5,9.5,D(M), Island Blue / Lightning / Lime,excellent product,Five Stars
B00ES82H6K,"April 22, 2015",5,10.5,D(M), Titanium/Black/Red,perfect,Five Stars
B00ES82H6K,"January 2, 2015",4,10.5,D(M), Titanium/Black/Red,fits well and cushiony soft,Four Stars
B00ES82H6K,"March 12, 2015",5,10.5,D(M), Black / Onyx / Orange,Love the shoes.,Five Stars
B00ES82H6K,"February 17, 2015",5,9.5,D(M), Black / Onyx / Orange,I am very satisfied,Five Stars
B00ES82H6K,"February 27, 2015",5,10.5,D(M), White/Black/Royal,Excellent product,Five Stars
B00ES82H6K,"February 25, 2015",5,8.5,2E, White/Black/Royal,five-star rating!,First time to buy Asics
B00ES82H6K,"September 11, 2014",5,12,4E, White/Black/Royal,Relieved all my back pain we'll worth the price,Five Stars
B00ES82H6K,"April 23, 2015",4,10,D(M), White/Black/Royal,Great,Four Stars
B00ES82H6K,"December 8, 2014",5,10.5,D(M), Titanium/Black/Red,very beautiful and comfortable,Five Stars
B00ES82H6K,"April 12, 2015",5,8.5,D(M), Black / Onyx / Orange,Perfect,Five Stars
B00ES82H6K,"March 23, 2015",5,9.5,D(M), Titanium / Black / Red,Great shoes,Five Stars
B00ES82H6K,"March 17, 2015",4,11.5,2E, White/Black/Royal,Good sneaker,Four Stars
B00ES82H6K,"March 12, 2015",5,9,D(M), Titanium/Black/Red,A great shoe.,Five Stars
B00ES82H6K,"April 26, 2015",5,9,2E, White/Black/Royal,Good,Nice shoes
B00ES82H6K,"March 10, 2015",5,8,D(M), Titanium/Black/Red,Perfect fit.,Five Stars
B00ES82H6K,"September 21, 2014",5,13,D(M), White/Black/Royal,Just what a runner needs! This are awesome!,Quite good running shoes!
B00ES82H6K,"December 30, 2014",5,10,2E, White/Black/Royal,Brand loyal and love it.,Great Shoe
B00ES82H6K,"September 10, 2014",5,11,D(M), Island Blue / Lightning / Lime,"It does'nt just look good, it fits perfectly.",Five Stars
B00ES82H6K,"February 25, 2015",5,9.5,D(M), Titanium / Black / Red,So far so good,Five Stars
B00ES82H6K,"April 3, 2015",5,11,D(M), Titanium/Black/Red,Thanks,Five Stars
B00ES82H6K,"September 4, 2014",5,9.5,D(M), Titanium / Black / Red,Best running shoe I have ever owned bar none.,Running on Pillows
B00ES82H6K,"March 8, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,Perfect!!!!,Five Stars
B00ES82H6K,"March 16, 2015",5,11.5,D(M), White/Black/Royal,Very good,Five Stars
B00ES82H6K,"February 15, 2015",5,10.5,D(M), Black / Onyx / Orange,great product,Five Stars
B00ES82H6K,"March 4, 2015",5,10,D(M), White/Black/Royal,Recommended,Five Stars
B00ES82H6K,"February 4, 2015",5,9.5,D(M), Titanium / Black / Red,Fits perfectly,Five Stars
B00ES82H6K,"February 26, 2015",5,10.5,4E, White/Black/Royal,Good price!,Five Stars
B00ES82H6K,"February 2, 2015",5,11,D(M), Island Blue / Lightning / Lime,Love the kicks,Five Stars
B00ES82H6K,"February 12, 2015",5,10,D(M), Black / Onyx / Orange,Great Shoes.,Five Stars
B00ES82H6K,"January 27, 2015",5,13,D(M), Titanium/Black/Red,LOVE this shoe!,Five Stars
B00ES82H6K,"March 10, 2015",5,10.5,D(M), White/Black/Royal,Excelent,Five Stars
B00ES82H6K,"February 14, 2015",5,14,D(M), White/Black/Royal,Perfection!,Five Stars
B00ES82H6K,"April 8, 2015",5,9.5,D(M), Black / Onyx / Orange,ok,Five Stars
B00ES82H6K,"December 2, 2014",5,9,D(M), Titanium/Black/Red,sole support is very good,good
B00ES82H6K,"February 20, 2015",5,11,D(M), Black / Onyx / Orange,Great shoes,Five Stars
B00ES82H6K,"March 12, 2015",5,12,D(M), Titanium/Black/Red,Perfect,Five Stars
B00ES82H6K,"March 7, 2015",5,9.5,2E, White/Black/Royal,Nice fit,Five Stars
B00ES82H6K,"March 1, 2015",5,11,4E, White/Black/Royal,Very ggod,Five Stars
B00ES82H6K,"February 17, 2015",5,9,D(M), White/Black/Royal,really good,Five Stars
B00ES82H6K,"February 24, 2015",5,14,D(M), Titanium/Black/Red,Great shoe!!!,Great!
B00ES82H6K,"January 19, 2015",5,11.5,D(M), Island Blue / Lightning / Lime,Love my Nimbus!,Five Stars
B00ES82H6K,"January 29, 2015",5,10.5,4E, Titanium/Black/Red,Love my asics,Five Stars
B00ES82H6K,"February 7, 2015",4,8,D(M), White/Black/Royal,great shoe,Four Stars
B00ES82H6K,"February 28, 2015",5,11.5,D(M), Black / Onyx / Orange,Perfect,Five Stars
B00ES82H6K,"January 29, 2015",4,11,D(M), Island Blue / Lightning / Lime,Great shoes,Four Stars
B00ES82H6K,"January 8, 2015",5,11.5,D(M), White/Black/Royal,"Fit, in time!!!",Five Stars
B00ES82H6K,"March 10, 2015",5,14,4E, Titanium/Black/Red,Love,Five Stars
B00ES82H6K,"July 13, 2014",5,10,D(M), White/Black/Royal,great running shoe and got great price on Amazon,Five Stars
B00ES82H6K,"February 3, 2015",5,10,D(M), Island Blue / Lightning / Lime,Great buy,Five Stars
B00ES82H6K,"September 14, 2014",5,11.5,D(M), White/Black/Royal,Great. love it. Soft and good shoes.,Five Stars
B00ES82H6K,"November 25, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,Works perfect for me.!,Five Stars
B00ES82H6K,"February 11, 2015",5,12,D(M), Titanium/Black/Red,Great!,Five Stars
B00ES82H6K,"August 19, 2014",5,12,D(M), Titanium/Black/Red,Worth the money. Great fit and comfort!,Recommend
B00ES82H6K,"November 14, 2014",5,8,D(M), White/Black/Royal,"work very well, thanks","work very well, thanks"
B00ES82H6K,"August 25, 2014",5,12,D(M), White/Black/Royal,"Great shoes, my son loves this style!",Five Stars
B00ES82H6K,"March 3, 2015",5,9,D(M), White/Black/Royal,Ok,Ok
B00ES82H6K,"December 2, 2014",5,10.5,2E, White/Black/Royal,Great running shoe,Great running shoe
B00ES82H6K,"December 21, 2014",5,11,D(M), Island Blue / Lightning / Lime,Great product!,Love it!
B00ES82H6K,"September 14, 2014",5,12,D(M), Island Blue / Lightning / Lime,"Very comfy, great running shoes",great runners
B00ES82H6K,"August 25, 2014",3,10.5,2E, White/Black/Royal,Fit well. Less jarring on pavement,Three Stars
B00ES82H6K,"August 11, 2014",5,9,D(M), White/Black/Royal,Described and Delivered as promised.,Great Price and Quality
B00ES82H6K,"August 5, 2014",5,12,D(M), Island Blue / Lightning / Lime,Amazing shoes with amazing technology,Ascis nimbus respect
B00ES82H6K,"August 13, 2014",5,10.5,D(M), Titanium/Black/Red,Asics does it again! Great comfort!,Great comfort!
B00ES82H6K,"November 21, 2014",5,9,D(M), White/Black/Royal,Awesome tires :),Five Stars
B00ES82H6K,"November 19, 2014",4,11,D(M), White/Black/Royal,"Fit as expected,","Great product, good price"
B00ES82H6K,"November 15, 2014",5,11,D(M), White/Black/Royal,Everything fine!,Five Stars
B00ES82H6K,"December 11, 2014",5,12,D(M), White/Black/Royal,Thank you!,Five Stars
B00ES82H6K,"August 26, 2014",5,8.5,D(M), White/Black/Royal,Fast shipping. Very satisfied.,Very satisfied.
B00ES82H6K,"July 9, 2015",5,11.5,D(M), Black / Onyx / Orange,"A very good shoe.  Bought it for preparation to a few trips that had a lot of walking planned.  And this was like walking on a cloud, hence the name I'm guessing.  Was able to walk for several hours at a time w/ no issues.  Would buy again once this pair has run it's course.  I wasn't crazy about the orange in the color scheme but a very small detail that didn't bug me too much, and is entirely personal preference.",A very good shoe. Bought it for preparation to a few ...
B00ES82H6K,"September 26, 2014",5,10.5,D(M), Titanium/Black/Red,best sneakers out there,super soft
B00ES82H6K,"September 20, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,Great choice for runners,Great shoes
B00ES82H6K,"December 28, 2014",5,9,2E, White/Black/Royal,Great,Five Stars
B00ES82H6K,"December 16, 2014",5,10.5,D(M), Titanium/Black/Red,Awesome,Five Stars
B00ES82H6K,"September 28, 2014",5,9,D(M), Island Blue / Lightning / Lime,Great shoe perfect fit,Five Stars
B00ES82H6K,"November 12, 2014",5,10.5,4E, Titanium/Black/Red,Perfect shoe,Five Stars
B00ES82H6K,"July 17, 2014",5,9.5,D(M), Titanium / Black / Red,Best running shoe I've ever used!,Five Stars
B00ES82H6K,"November 10, 2014",5,10.5,4E, Titanium/Black/Red,great shoes,Five Stars
B00ES82H6K,"August 2, 2014",5,12,D(M), Island Blue / Lightning / Lime,These shoes are fantastic!!!!,Five Stars
B00ES82H6K,"November 2, 2014",5,13,4E, Titanium/Black/Red,Great shoe,Five Stars
B00ES82H6K,"July 28, 2014",5,12.5,D(M), White/Black/Royal,Great product!! Great seller,Five Stars
B00ES82H6K,"October 5, 2014",5,10.5,D(M), Island Blue / Lightning / Lime,Always the best,Five Stars
B00ES82H6K,"September 2, 2014",5,9,D(M), White/Black/Royal,Husband loves them.,Five Stars
B00ES82H6K,"July 28, 2014",5,10,D(M), White/Black/Royal,On time and as described.,Five Stars
B00ES82H6K,"August 24, 2014",5,10.5,2E, White/Black/Royal,Great pair of shoes.,Five Stars
B00ES82H6K,"October 6, 2014",5,12,D(M), Titanium/Black/Red,Great shoes.,Five Stars
B00ES82H6K,"August 7, 2014",5,8,D(M), Island Blue / Lightning / Lime,Great product - love it,Positive comment
B00ES82H6K,"September 14, 2014",5,10,4E, Titanium/Black/Red,Excellent choice,Five Stars
B00ES82H6K,"October 9, 2014",5,8,D(M), Titanium/Black/Red,Great shoe,Five Stars
B00ES82H6K,"November 2, 2014",5,11,D(M), Titanium/Black/Red,happy,Five Stars
B00ES82H6K,"October 2, 2014",5,9,D(M), Island Blue / Lightning / Lime,Speed ship,Five Stars
B00ES82H6K,"August 10, 2014",5,9,D(M), White/Black/Royal,The best Asics yet.,Five Stars
B00ES82H6K,"September 22, 2014",5,11.5,D(M), White/Black/Royal,Great shoes,Five Stars
B00ES82H6K,"August 18, 2014",5,11.5,D(M), Titanium/Black/Red,Only shoe for me!,Five Stars
B00ES82H6K,"February 27, 2015",3,11,2E, White/Black/Royal,"Hard for me to review because I have had 3 back surgeries and a result has been foot pain.  I bought 11 and 1/2 EE at Zappo's and they were too big, $150.00 and not worth that price so I returned them.  I bought 11 EE at Amazon and my left foot is smaller than my right foot and the left foot was too small with bad toe padding so I think I got a defective pair and I returned them.  The right shoe felt fine and felt like a good shoe for $109.00.  If the left shoe felt like the right foot I would of kept them.  I am a severe underpronator and these shoes were suppose to be good for that.  I have been told to look at Brooks or NB for underpronators.  However if the left shoe was not defective I think they would be a good shoe for $109.00.  Seemed to have good cushion.",I got a defective pair and returned them.
B00ES82H6K,"September 14, 2014",5,8,D(M), White/Black/Royal,Great shoes,Five Stars
B00ES82H6K,"September 14, 2014",5,10.5,D(M), Titanium/Black/Red,Great shoe!,Five Stars
B00ES82H6K,"September 14, 2014",5,10,D(M), Titanium/Black/Red,Great shoe!,Old guy runs faster!
B00ES82H6K,"September 22, 2014",5,10.5,D(M), Titanium/Black/Red,Perfect!,Five Stars
B00ES82H6K,"August 20, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,Great purchase,Five Stars
B00ES82H6K,"July 31, 2014",5,12,D(M), Titanium/Black/Red,Amazing product!,Five Stars
B00ES82H6K,"June 19, 2015",3,11.5,4E, White/Black/Royal,"I have an exceptionally wide foot - like think Platypus.  I tried just about every pair of Asics and New Balance 4E width shoe that is made.  This is the only one that I could run in for several miles, and not feel like I had a vice squeezing my foot.  I SO wanted to love these shoes, however I bought them in February, and they have already developed a hole in the toe area of the fabric.  Extremely disappointed in the quality and durability.  Really considering what to buy next because I'm not sure Asics are worth another 150 dollars...",I have an exceptionally wide foot - like think Platypus
B00ES82H6K,"August 29, 2014",5,8.5,D(M), White/Black/Royal,great fit,Five Stars
B00ES82H6K,"September 23, 2014",5,10,D(M), White/Black/Royal,thanks,Five Stars
B00ES82H6K,"July 8, 2014",5,11.5,D(M), White/Black/Royal,Best shoes ever,Five Stars
B00ES82H6K,"August 19, 2014",5,11,D(M), Island Blue / Lightning / Lime,"LOVE these shoes...Worn Ascics off and on for years, but these are so far my favorite. very cushy, I use for walking and everyday shoes, work as a nurse and I'm on my feet all day. I wear a size 11 in most shoes and an 11 in this shoe fit me a little big, I actually had wiggle room in the toe box where as in say my Nike free 5.0 they are somewhat tighter in same size 11.Oh yeah the colors are great a really nice vibrant yellow and blue ...Get compliments every day by someone ...Love em you will too , plus Amazon keeps taking my money, best deals on the net... :)",Love these Shoes
B00ES82H6K,"July 30, 2014",5,9.5,D(M), Titanium / Black / Red,Excelent!,Five Stars
B00ES82H6K,"July 23, 2014",5,9,D(M), Island Blue / Lightning / Lime,Very good,Good
B00ES82H6K,"July 9, 2014",5,10,2E, White/Black/Royal,Good so far,Five Stars
B00ES82H6K,"July 24, 2014",5,9,D(M), Island Blue / Lightning / Lime,Exellent,Five Stars
B00ES82H6K,"July 17, 2014",5,9,D(M), Island Blue / Lightning / Lime,Perfect!,Five Stars
B00ES82H6K,"July 16, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,perfect!,Five Stars
B00ES82H6K,"July 7, 2014",5,8.5,D(M), White/Black/Royal,Perfect,Perfect
B00ES82H6K,"July 21, 2014",5,8.5,D(M), Island Blue / Lightning / Lime,GOOD,Five Stars
B00ES82H6K,"October 8, 2014",5,10.5,D(M), White/Black/Royal,"Edit 10/10/14:  I received the Cumulus 15's after these and was disappointed.  They were not bad yet not as good as these and did not look as good.  Both Shoes were a similar style (white/blue) with subtle differences in the Nimbus that I think make them look nice.I'm a bigger guy for a ""runner"".  I get on a treadmill a few times a week for a couple miles.  I weigh 230 though.  Asics GT2000 did not have enough cushion.  These feel great!  Very pleased.  I was wearing nike shox and they provided cushion but were too clunky.",Provides adequate cushioning.
B00ES82H6K,"July 31, 2014",5,9,D(M), Titanium/Black/Red,Great shoe,Five Stars
B00ES82H6K,"May 11, 2015",2,9.5,D(M), White/Black/Royal,"Seems to be more poorly made than previous versions -- I've been buying these since version 12 -- mainly for walking to and from work and general walking (maybe 4-6 miles per day) -- so this is my fourth pair, and I really haven't worn them much (since I wear boots in the winter), but this is the first pair that's worn out anything but the sole.After really only a couple of months, the interior lining on the back of the foot (above the heel) has worn away almost completely, so is really starting to rub on my foot.  I've used other versions much more than this one, so maybe Asics went to a cheaper manufacturer for this one?Just a bit of a caveat emptor for you.",Change in Manufacturer?
