asin,date,rating,size,width,color,text,title
B0009ZAHFE,13-Jan-12,5,8.5,M,Black,I recently purchased these sneakers for Line-dancing . Some of the dances require spins.These are the most suitable shoes I have bought to date . They are light weight . I weara size 7 to 7 1/2 day shoe . In this brand and Sansha I wear a size 8 and in Bloch a size 8 1/2.,totally suitable
B0009ZAHFE,13-Mar-14,2,10,M,Black,"I order 2 sizes up based on other reviews, but the shoes are still too small.  I'm returning these, need to order a half size bigger.",Too small
B0009ZAHFE,1-Oct-14,2,7.5,M,Black,They seemed to fit when I first put them on but after I wore them to Zumba my feet were aching.,not comfortable
B0009ZAHFE,7-Sep-10,3,10.5,M,Black,"My kids take an ethnic dance class and wanted to move up to a dance sneaker instead of Jazz shoes.  These Capezio's are priced very reasonable, but I did check the Capezio site for sizing info before ordering them. Capezio site says""Women begin fitting 1 size larger than street shoe size.Men begin fitting 2 1/2 sizes larger than street shoe size.Children begin fitting 1 1/2 to 2 1/2 sizes larger than street shoe size"".I also found it interesting that Amazon refers to them as ""Women's"" when Capezio sizes them as unisex.Oh well I order 1 1/2 sizes bigger for my son.  I hope they fit.",Ordered for my kid's dance class
B0009ZAHFE,22-Apr-11,3,9,M,Black,"I didn't research these enough - they apparently run 2 sizes smaller than your regular shoe size.  Needless to say, I never sent them back and will be giving them to my friend's daughter.",I screwed up!
B0009ZAHFE,28-Feb-15,2,8,M,Red,The shoes were returned for full credit.,Two Stars
B0009ZAHFE,20-Feb-13,2,8,M,White,The shoe is made well enough but I had a horrible time getting one to fit.  It simply is not true to size and that needs to be said in the description of the shoe.,Not true to size.
B0009ZAHFE,14-Sep-14,2,11,M,White,I wear a 10...and got an 11..still way to small,runs very small
B0009ZAHFE,17-Jul-11,2,7,M,Black,"I had to send these back, so can't really review the quality of the shoe. It fit really small. I'm a size 7 almost always, and I think I would have had to go a full size larger. Didn't want to take the chance.",Too small
B0009ZAHFE,11-Sep-14,2,7.5,M,Black,Nos can i exchange for 8,Two Stars
B0009ZAHFE,17-Aug-14,2,8,M,Black,Would like to exchange,Two Stars
B0009ZAHFE,15-Feb-13,2,7.5,M,Black,"it is too much shoe...very heavy , good support for zumba maybe but not for jazz!! didn't like them at all!!","too heavy, for jazz!!"
B0009ZAHFE,20-Sep-11,2,6,M,Black,Unfortunately the shoes have some sort of defect issue.  Heels have bunched up and daughter can not wear them to wear they are not comfortable.,Dissappointed
B0009ZAHFE,28-Jul-14,4,12.5,M,White,"The shoes are very nice, but a bit too short for my size 11 feet.",Four Stars
B0009ZAHFE,2-Aug-15,5,6,M,Black,Excellent product and delivery on time,Five Stars
B0009ZAHFE,5-Apr-15,5,7.5,M,Black,i love them very comfortable,Five Stars
B0009ZAHFE,20-Sep-10,2,7,M,Red,"The shoes are not awful,but I wouldn't buy them again, they crush your toes even when you wear 3 sizes bigger. The design is for people with Hobbit feet! So if you are a Hobbit, get the shoes.",Runs very very very small
B0009ZAHFE,30-Nov-11,5,9,M,Black,"Hello good days, I am interested in buying this product but I have a doubt my foot measures approximately 24,5 cm that I number I must buy of this shoe Capezio Women's DS11 Fierce Dansneaker, Black, since for the written comments they say that they are extrechos and it is necessary to to buy up to 2 heights over that you are, normally for shoes adidas am 6 1/2. Gracais I wait for response",DS 11 Dansneaker Fierce Capezio de la Mujer
B0009ZAHFE,18-Mar-15,5,8.5,M,Black,excellentes,Five Stars
B0009ZAHFE,22-Mar-15,4,7.5,M,Black,Good,Four Stars
B0009ZAHFE,19-Apr-10,5,7.5,M,Black,"I purchased these due to I was having a hard time doing Zumba with regular tennis shoes. The strain that I was putting on my knees and back was horrible. I had noticed some of the ""seasoned"" ladies had these on and they told me to go to a dance studio to purchase them. I have had the ballet dance shoes and those hurt my feet as well, no support. I used these and THEY MADE A DIFFERENCE. I was able to complete the entire zumba dance class with ease and able to get the full work that Zumba was made for, I would not go back to tennis shoes for any reason for any dance class.",AWESOME PAIR OF DANCE SHOES
B0009ZAHFE,5-Nov-14,3,6.5,M,Red,"11/5/14 (Morning) Reordered for same size in ""wide"" and if not available, asked for size 8. Am awaiting reorder.11/5/14 (Evening) Reorder arrived.  Shoes were the requested style, but the same size - and 1) not in ""wide"" 2) and since ""wide"" wasn't available, size 8 was NOT sent.  Would like to request another ""reorder"".  Please contact me.",Three Stars
B0009ZAHFE,21-Aug-10,2,10,M,Black,I bought these for doing zumba dance classes.  They seem like a good shoe but run very small.  had a hard time getting the right fit.  Definitely order a size up.,dance sneakers
B0009ZAHFE,19-Jul-13,5,8,M,Black,"I don't know why Amazon lists this as a Woman's dance sneaker because they look unisex. I bought mine in a local store a little over a year ago and I'm very pleased with it's performance. I dance mostly Salsa, Bachata and Samba de Gafieira.MaintenanceBefore those I only had dance shoes with suede bottoms which required me to brush them constantly. Dance floors for classes and socials in my region are either dusty or plain bar like dirty with drink spills and the suede bottoms acquire a lot of debris. My suede bottom shoes would require me to brush them all the time and the sole would peel off, so I had to repair them constantly with shoe goo or barge cement. These sneakers have plastic bottoms and they don't collect any debris from the messy dance floors I dance on. I wore those dance shoes at least 4 days of the week since I bought them and I danced between 10 to 18 hours a week on them between classes and socials and I only had to do minor repairs on it once. They look worn out after all this beating, but they still function just like when I bought them.Turns and spinsIf you are used to suede bottoms as I was when I first wore those shoes, you will feel a difference. The plastic bottoms will give me just enough grip on a hardwood dance floor so I can still turn and spin without damaging my knees. The grip was not the same as the suede bottoms, so it took me about two weeks to get the same control I had on my suede bottom shoes. But I am not a big fan of spinning, so I don't go farther than a 720 turn myself and I don't do those often.Hardwood and ideal dance floorsThose are my favorite dance floors and I am very happy wearing my dance sneakers to dance on those. I had enough grip to not slide around as it would happen with slick leather bottom shoes or suede bottom shoes when they collect too much dust. They will not give me too much resistance, like street shoes.Polished concrete bar floors and other slow floorsThose dance floors were usually a nightmare for me. Dancing at a bar can completely ruin a pair of good dance shoes because of all the drink spills and all the junk that stays on the floor. I even bought a pair of shoes at the Salvation Army and put some slick leather on its bottoms myself to go to those places. At some point I decided to give it a chance to my dance sneakers and they did just fine. It is still sticky as hell, I have to pick up my feet to not damage my knees and spins are not in the menu, but they did not collect all the junk from the dance floor and did not get stickier throughout the night.Looks and comfortThey are sneakers and look like sneakers, which to me it means they don't look as nice as leather shoes. I wish they made shoes with the same qualities as this product. They are quite good at giving your feet some ventilation, but they get hotter than shoes. I would not recommend wearing those sneakers with thick socks.SizingManufacturer's website says you may want to add 1/2 because they are well padded (and they are) and add 2 more if you are a man. Another dance supply website recommends adding a full size over your street shoes for women and 2 1/2 for men. Mine were quite tight when I bought them, but they have loosen up a bit. I'd say they 2 1/2 for men is about right if you wear thicker socks.OverallI am very pleased with this product and I was looking for a new pair because my current ones look worn out. They are still great for classes and practices, but I wanted a new one looking nicer for special occasions.",The longest lasting dance shoes I had so far
B0009ZAHFE,6-Jun-12,3,7.5,M,Black,"UPDATE: I sent the defective shoes back to Capezio and they replaced them, no charge.  So, I bumped them up from 1 star to 3 for their excellent customer service.  If these shoes do better than the last, I'll give them 5 stars.  I do like the Capezio fit better than the Bloch... the Bloch don't seem to stay on my heel as well.I love Zumba and Latin dance.  These shoes are great for both; they have just the right amount of slide for turns without hurting your ankles when on linoleum or wood floors. (Some waxes and mat cleaning solutions can make the floors slippery, but as a rule, they are great.)  I ALWAYS change shoes when I get in the studio, and have occasionally worn them into clubs, as they are comfortable, black and always in my car. (I'm a student.)Unfortunately, I bought these last Fall and in May they are tearing between the uppers and the molded sole.  An inside loop for the shoe lace broke first.  I think these failures are premature for a shoe designed for these applications. Due to a sprained foot, I'd only actually used them for 5 months, so because of their short life I demoted them from 5-stars to only 1-star. I can no longer recommend them to anyone.Size-wise, you should probably buy these in a real store where you can try them on.  I wear a Men's 9 in my regular shoes.  I tried both the ""12 M"" and the ""13 M"" shoes.  The 12s seemed tight, so I got the 13s.  Once in the studio, I realized that the ""turning ball"" on the sole didn't align with the ball on my foot.  So, I exchanged them for the 12.. and they fit like a glove..  like an OJ Simpson glove.  Snug, but good.","Comfortable, but didn't last - Zumba"
B0009ZAHFE,10-Feb-16,3,6,M,Black,"I wore the shoes for 3 hrs. straight right after I received them. they wore in good and comfortable on my feet.2 things I notice is - 1-on the right foot shoe the shoe string strap are not even with the other side strap, like off 1/2"", which makes the shoe a little deformed looking, which I'm unhappy about.  And the shoe strings are way, way to long about 12"" to long. I would return the pair of shoe for its defect and order another pair if I didn't have to pay for a delivery fee.",they wore in good and comfortable on my feet
B0009ZAHFE,2-Dec-16,5,8,M,Black,"This I my 2nd purchase of theses great shoes.I wore the 1st pair out after 1year.Now wearing the new ones.There great, comfy , very flexible , lite.Need to by 1/2 size larger when purchasing..Highly recommend.",Great Zumba shoe .
B0009ZAHFE,2-Mar-17,5,11,M,Black/Red,"Love, love these shoes. They fit and feel amazing.  I wear then for my dance fusion classes and my feet never felt so good!!!Shirl",Love these Shoes!
B0009ZAHFE,10-May-13,5,10.5,M,Black/Red,"I never write a review but this shoes is a dreamIt makes you feel no jumps, feel no kick and feel you are dancing on air...I bought the z kick than the bloch and now this and truth be told that this is the boss of them all.I went 1 size up and it fit pefect and wore it 6 times to zumba and love it..",comfy zumba shoes
B0009ZAHFE,15-Oct-10,2,10,M,Red,"I wore these in one Zumba class and they were very uncomfortable and ended up hurting my feet. I do feel that you should just get 1/2 size larger than your normal street shoe, though. I wear a size 9 and got a 10 due to the reviews. Though these fit, I think they should fit a little more snug; for Zumba, anyway. You don't want your foot moving around in the shoe. They seemed a little clunky to me too. Kind of like I was wearing a man's shoe. I returned them and got a pair of Capezio Women's Web Dansneaker; and I love them!!",Used these for a Zumba class
B0009ZAHFE,14-Mar-16,4,14,M,White,Wide straps provide all around comfort throughout a long day. Seems the cup size was a little bigger than advertised.,Ccomfortable
B0009ZAHFE,31-Dec-16,2,6.5,M,Black,Wears a size 6 I bought a 6.5 it didnt fit. Had to buy a 8,Two Stars
B0009ZAHFE,2-Mar-11,5,9.5,M,Black,Just wore these shoes for Zumba class for the first time tonight and could really tell a huge difference in how my knees felt after class.  The low tread on these sneakers makes the dance steps much smoother...no "gripping" on the floor!  Well worth the price.  I ordered a full size larger than my "street shoe" size and they fit perfectly with socks.  Two big thumbs up for these shoes!,Love these!
B0009ZAHFE,15-Jun-09,2,9.5,M,Red,"I bought two different brands of these shoes, the Capezios, through Amazon, are really hard and not comfortable at all. I bought them one and a half size larger than my regular street shoes, and they still felt tiny. I had to return them, doing that I lost the S&H fees, about 10 bucks, but customer service at the store (Second Skin Shoes) was excellent, they were very fast and very nice. I would definitely buy from them again, but not this specific pair shoes. I ended up getting Bloch dance shoes that fit perfect!",Shoes aren't good but customer service is great!
B0009ZAHFE,28-Oct-14,3,12.5,M,White,"My regular shoe size is 9, and I bought 9.5, but it was still tight with very thin socks. Shoe seem good in everyway other than the fit. I just tried on one time.",It doesn't fit
B0009ZAHFE,2-Jan-14,5,9.5,M,Black,"My wife works in the medical profession, and these shoes fit the requirements, and are very comfortable to boot! She wants me to note the product so that when she wears these out I can get her new ones.",Nice Shoe
B0009ZAHFE,6-Oct-12,5,9,M,Red,"These are comfortable with good arch support. They are lightweight and flexible and make my zumba work out more fun. Definitely worth it. As others have said, order one size larger than your normal shoe size. Also, I have wide feet and these fit well.",Great Zumba Shoes
